                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0247,                 2.7637,                 1.3335,                0.57842,                0.38067,                 0.4664,                0.26149,                 1.8633,                 10.396,                 2.1373,             0.00027151,             0.00027151,             0.00027151
